# 2D perovskite n=3 bulk
252 atoms
5 atom types
0.0 8.6092997 xlo xhi
0.0 9.1272001 ylo yhi
0.0 52.6968003 zlo zhi

Atoms # atomic

95 4 7.3463321 4.2348666 37.919304
96 4 5.5784569 6.6362911 38.6813813
97 4 7.3437114 4.8282056 40.4625778
98 4 2.984222 5.9580766 4.5221401
99 4 3.0526149 3.9658304 3.1053088
100 4 2.9865998 3.790792 9.0264616
101 4 1.2628585 6.0870008 9.8622522
102 4 3.0416822 4.2348666 11.5709067
103 4 1.2738067 6.6362911 12.3329811
104 4 3.0390615 4.8282056 14.1141777
105 4 7.2888718 5.9580766 30.8705388
106 4 7.357265 3.9658304 29.4537087
107 4 5.6227026 8.3544569 45.2858238
108 4 7.3463178 1.5234648 44.4488678
109 4 5.5676308 8.7979241 42.7407151
110 4 7.3355217 2.0721583 41.9782906
111 4 5.5702133 0.2645998 40.1964722
112 4 1.3202644 1.3953549 23.4406071
113 4 1.252223 8.5302754 24.8573018
114 4 1.3180528 8.3544569 18.9374238
115 4 3.0416679 1.5234648 18.1004696
116 4 1.2629806 8.7979241 16.392313
117 4 3.0308714 2.0721583 15.6298933
118 4 1.2655639 0.2645998 13.8480712
119 4 5.6249142 1.3953549 49.7890091
120 4 5.5568729 8.5302754 51.2056999
121 4 5.6227064 1.0166758 9.0252037
122 4 7.3463173 7.8479996 9.863143
123 4 5.5675893 0.5745911 11.5701924
124 4 7.3354774 7.300477 12.3324576
125 4 5.5702586 9.1075916 14.1142826
126 4 1.3203324 7.9744482 30.8709278
127 4 1.2521668 0.8392898 29.4538098
128 4 1.3180568 1.0166758 35.3736038
129 4 3.0416672 7.8479996 36.211544
130 4 1.2629392 0.5745911 37.9185944
131 4 3.0308273 7.300477 38.6808586
132 4 1.2656087 9.1075916 40.4626808
133 4 5.6249824 7.9744482 4.5225292
134 4 5.5568166 0.8392898 3.1054082
135 4 7.2913795 5.5792756 18.9376012
136 4 5.5675798 3.2838562 18.0994854
137 4 7.3463879 5.1376538 16.3929272
138 4 5.5784664 2.7365029 15.6300268
139 4 7.3437863 4.5438905 13.8483896
140 4 2.9841918 3.4113572 49.7892876
141 4 3.0525398 5.4039369 51.2059822
142 4 2.9867296 5.5792756 45.2860031
143 4 1.26293 3.2838562 44.4478874
144 4 3.0417383 5.1376538 42.7413254
145 4 1.2738164 2.7365029 41.978428
146 4 3.0391366 4.5438905 40.1967926
147 4 7.2888413 3.4113572 23.4408875
148 4 7.3571897 5.4039369 24.8575822
149 4 5.6225701 5.5792756 18.9376012
150 4 7.3463698 3.2838562 18.0994854
151 4 5.5675617 5.1376538 16.3929272
152 4 7.3354831 2.7365029 15.6300268
153 4 5.5701633 4.5438905 13.8483896
154 4 1.3204583 3.4113572 49.7892876
155 4 1.25211 5.4039369 51.2059822
156 4 1.3179202 5.5792756 45.2860031
157 4 3.0417197 3.2838562 44.4478874
158 4 1.2629116 5.1376538 42.7413254
159 4 3.0308335 2.7365029 41.978428
160 4 1.2655133 4.5438905 40.1967926
161 4 5.6251083 3.4113572 23.4408875
162 4 5.5567599 5.4039369 24.8575822
163 4 7.2912431 1.0166758 9.0252037
164 4 5.5676322 7.8479996 9.863143
165 4 7.3463602 0.5745911 11.5701924
166 4 5.5784722 7.300477 12.3324576
167 4 7.3436909 9.1075916 14.1142826
168 4 2.9843174 7.9744482 30.8709278
169 4 3.0524828 0.8392898 29.4538098
170 4 2.9865928 1.0166758 35.3736038
171 4 1.2629827 7.8479996 36.211544
172 4 3.0417109 0.5745911 37.9185944
173 4 1.2738224 7.300477 38.6808586
174 4 3.039041 9.1075916 40.4626808
175 4 7.2889671 7.9744482 4.5225292
176 4 7.3571329 0.8392898 3.1054082
177 4 7.2912469 8.3544569 45.2858238
178 4 5.5676317 1.5234648 44.4488678
179 4 7.3463187 8.7979241 42.7407151
180 4 5.5784278 2.0721583 41.9782906
181 4 7.3437362 0.2645998 40.1964722
182 4 2.9843856 1.3953549 23.4406071
183 4 3.0524271 8.5302754 24.8573018
184 4 2.9865974 8.3544569 18.9374238
185 4 1.2629819 1.5234648 18.1004696
186 4 3.0416691 8.7979241 16.392313
187 4 1.2737783 2.0721583 15.6298933
188 4 3.0390861 0.2645998 13.8480712
189 4 7.2890353 1.3953549 49.7890091
190 4 7.3570767 8.5302754 51.2056999
191 4 5.6226998 3.790792 35.3748627
192 4 7.3464413 6.0870008 36.2106552
193 4 5.5676174 4.2348666 37.919304
194 4 7.3354926 6.6362911 38.6813813
195 4 5.5702381 4.8282056 40.4625778
196 4 1.3204281 5.9580766 4.5221401
197 4 1.2520348 3.9658304 3.1053088
198 4 1.3180502 3.790792 9.0264616
199 4 3.0417914 6.0870008 9.8622522
200 4 1.2629676 4.2348666 11.5709067
201 4 3.0308433 6.6362911 12.3329811
202 4 1.2655882 4.8282056 14.1141777
203 4 5.6250777 5.9580766 30.8705388
204 4 5.5566845 3.9658304 29.4537087
205 4 6.456975 4.8387389 34.3912048
206 4 6.456975 6.2654047 41.0028954
207 4 6.456975 6.2316899 29.4452248
208 4 6.456975 3.6530137 30.975296
209 4 2.1523249 4.8387389 8.0428028
210 4 2.1523249 6.2654047 14.6544953
211 4 2.1523249 6.2316899 3.0968235
212 4 2.1523249 3.6530137 4.6268983
213 4 6.456975 0.2759669 46.2690392
214 4 6.456975 1.7019053 39.6566353
215 4 6.456975 1.667894 51.2142334
216 4 6.456975 8.217022 49.6837883
217 4 2.1523249 0.2759669 19.920639
218 4 2.1523249 1.7019053 13.3082333
219 4 2.1523249 1.667894 24.8658314
220 4 2.1523249 8.217022 23.3353901
221 4 6.456975 9.0953722 8.0422125
222 4 6.456975 7.6699133 14.6531906
223 4 6.456975 7.7008424 3.097908
224 4 6.456975 1.1530156 4.627048
225 4 2.1523249 9.0953722 34.3906136
226 4 2.1523249 7.6699133 41.0015907
227 4 2.1523249 7.7008424 29.4463082
228 4 2.1523249 1.1530156 30.9754468
229 4 6.456975 4.5309639 19.9200478
230 4 6.456975 3.1064043 13.308692
231 4 6.456975 3.1375926 24.8660316
232 4 6.456975 5.7162953 23.3358383
233 4 2.1523249 4.5309639 46.2684479
234 4 2.1523249 3.1064043 39.6570931
235 4 2.1523249 3.1375926 51.2144318
236 4 2.1523249 5.7162953 49.6842385
237 5 6.456975 4.408 35.3319321
238 5 6.456975 5.6703434 30.3210507
239 5 2.1523249 4.408 8.983532
240 5 2.1523249 5.6703434 3.9726516
241 5 6.456975 8.971737 45.3287392
242 5 6.456975 1.1072247 50.3377495
243 5 2.1523249 8.971737 18.9803372
244 5 2.1523249 1.1072247 23.9893514
245 5 6.456975 0.3993064 8.9824916
246 5 6.456975 8.2625704 3.9737408
247 5 2.1523249 0.3993064 35.3308907
248 5 2.1523249 8.2625704 30.3221398
249 5 6.456975 4.9619552 18.979622
250 5 6.456975 3.6991389 23.9902078
251 5 2.1523249 4.9619552 45.328022
252 5 2.1523249 3.6991389 50.3386116
